75,30,105,45,2250,2.50
82,22,104,60,1804,3.73
49,98,147,-49,4802,0.50
64,53,117,11,3392,1.21
22,61,83,-39,1342,0.36
91,85,176,6,7735,1.07
36,63,99,-27,2268,0.57
86,22,108,64,1892,3.91
59,57,116,2,3363,1.04
21,29,50,-8,609,0.72
3,90,93,-87,270,0.03
47,52,99,-5,2444,0.90
7,1,8,6,7,7.00
3,4,7,-1,12,0.75
84,34,118,50,2856,2.47
30,68,98,-38,2040,0.44
52,54,106,-2,2808,68
97,30,127,67,2910,3.23
37,59,96,-22,2183,0.63
61,81,142,-20,4941,0.75
87,75,162,12,6525,1.16
47,58,105,-11,2726,7
44,6,50,83,264,7.33
35,1,36,34,35,35.00
93,71,164,22,6603,1.31
32,85,117,-53,2720,0.38
24,71,95,-47,1704,0.34
70,93,163,-23,6510,0.75
26,36,62,-10,936,0.72
3,59,62,-56,177,0.05
41,28,69,13,1148,1.46
18,52,70,-34,936,0.35
64,98,162,-34,6272,0.65
47,27,74,20,1269,1.74
93,60,153,33,5580,1.55
71,28,99,43,1988,2.54
69,76,145,-7,5244,0.91
17,72,89,-55,1224,0.24
21,61,82,-40,1281,0.34
80,14,94,66,1120,5.71
29,45,74,-16,1305,0.64
49,98,147,-49,4802,0.50
7,57,64,-50,399,0.12
22,2,24,20,44,11.00
99,54,153,45,5346,1.83
80,82,162,-2,6560,0.98
6,55,61,-49,330,0.11
91,22,113,69,2002,4.14
93,53,146,40,4929,1.75
62,97,159,-35,6014,0.64
30,54,84,-24,1620,0.56
66,31,97,35,2046,2.13
51,78,129,-27,3978,0.65
79,79,158,0,6241,1.00
51,69,120,-18,3519,0.74
83,80,163,3,6640,1.04
91,81,172,10,7371,1.12
11,17,28,-6,187,0.65
31,94,125,-63,2914,0.33
28,41,69,-13,1148,0.68
100,84,184,64,8400,1.19
85,100,185,-15,8500,0.85
18,98,116,-80,1764,0.18
54,63,117,-9,3402,0.86
20,12,32,8,240,1.67
55,21,76,34,1155,2.62
83,37,120,46,3071,2.24
94,26,120,68,2444,3.62
15,23,38,-8,345,0.65
36,57,93,-21,2052,0.63
10,8,18,2,80,1.25
24,61,85,-37,1464,0.39
86,53,139,33,4558,1.62
39,97,136,-58,3783,0.40
38,91,129,-53,3458,0.42
81,83,164,-2,6723,0.98
